date,fund,division,department,gl,event,description,amount
1110873600.0,Membership Fees,Community Service Commission,SOOF,Telephones,Commission/Dept Related,FEB PHONES,267.18,FEBRUARY,PHONE
1113462000.0,Membership Fees,Community Service Commission,SOOF,Telephones,Commission/Dept Related,MAR PHONES,263.93,MARCH,PHONE
1116831600.0,Membership Fees,Community Service Commission,SOOF,Telephones,Commission/Dept Related,APRIL PHONES,244.95,APRIL,PHONE
1122620400.0,Membership Fees,Community Service Commission,SOOF,Telephones,Commission/Dept Related,JULY 2005 PHONES,318.0,PHONE,JULY
1122534000.0,Membership Fees,Community Service Commission,SOOF,Graphics,Commission/Dept Related,"CSC 2005 GEN RETREAT SUPPLIES, 5/30/05",43.38,SUPPLY,GENERAL,RETREAT
1122534000.0,Membership Fees,Community Service Commission,SOOF,Graphics,Commission/Dept Related,"CSC 2005 GENERAL RETREAT PAPER, BINDERS, MARKERS",43.38,MARKER,BINDER,PAPER,GENERAL,RETREAT
1122534000.0,Membership Fees,Community Service Commission,SOOF,Graphics,Commission/Dept Related,"REVERSE CSC 2005 GEN RETREAT, SUPPLIES, 5/30/05",-43.38,REVERSE,SUPPLY,GENERAL,RETREAT
1116486000.0,Membership Fees,Community Service Commission,SOOF,Programming,Commission/Dept Related,PURCHASE REQS UP TO 5/16/05,1.0,PURCHASE
1118041200.0,Membership Fees,Community Service Commission,SOOF,Programming,Commission/Dept Related,CHARGE FOR REQ PURCHASES UPTO 6/2/05,5.0,PURCHASE,REQUEST
1100851200.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Assistance,Commission/Dept Related,"11/30/04 PAYROLL CHRGS, INV#234524",1800.0,CHRGS,PAYROLL,INVERT
1097046000.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Supplies,Commission/Dept Related,"REIM, CAC OFFICE SUPPLIES",33.8,OFFICE,SUPPLY
1099382400.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Supplies,Commission/Dept Related,"REIM, CAC OFFIC SUPPLIES",116.2,SUPPLY,OFFIC
1095404400.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Telephones,Commission/Dept Related,AUGUST PHONES,156.79,AUGUST,PHONE
1098860400.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Telephones,Commission/Dept Related,SEPT PHONES,159.11,SEPT,PHONE
1102060800.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Telephones,Commission/Dept Related,OCT PHONES,150.74,OCTOBER,PHONE
1102924800.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Telephones,Commission/Dept Related,NOV PHONES,141.22,PHONE,NOVEMBER
1106121600.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Telephones,Commission/Dept Related,DEC PHONES,135.32,PHONE,DECEMBER
1106294400.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Telephones,Commission/Dept Related,DEC PHONES,135.32,PHONE,DECEMBER
1106294400.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Telephones,Commission/Dept Related,REVERSE DEC PHONES API,-135.32,REVERSE,PHONE,DECEMBER
1107763200.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Telephones,Commission/Dept Related,JAN PHONES,56.82,JANUARY,PHONE
1097823600.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Graphics,Commission/Dept Related,REIM 180 COPIES FOR STAFF APP,13.15,STAFF,COPY
1098082800.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Graphics,Commission/Dept Related,REIM COPIES FOR STAFF APP,40.72,STAFF,COPY
1100592000.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Graphics,Commission/Dept Related,REIM COPIES ADVOCACY THRU ARTS 11/1,49.39,ADVOCACY,COPY,ART
1113807600.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Graphics,Commission/Dept Related,COPYING FUNDS FOR CULTURUAL AFFAIRS COMMISSION,513.74,COMMISSION,COPY,FUND,AFFAIR,CULTURUAL
1096873200.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Programming,Commission/Dept Related,"HONOR, DJ, WELCOME WEEK FAIR, 9/26/04",300.0,DJ,HONOR,FAIR,WEEK,WELCOME
1099555200.0,Membership Fees,Cultural Affairs Commission,Cultural Affairs Commission (CAC),Programming,Commission/Dept Related,"HONOR, DILATED PEOPLES, ADVOCACY/ARTS, 11/1/04",142.0,ART,HONOR,ADVOCACY,PEOPLE,DILATE
1100851200.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Assistance,Commission/Dept Related,"11/30/04 PAYROLL CHRGS, INV#234524",1525.0,CHRGS,PAYROLL,INVERT
1111651200.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Assistance,Commission/Dept Related,"3/15/05 PAYROLL CHRGS, INV#225701",275.0,CHRGS,PAYROLL,INVERT
1110441600.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Supplies,Commission/Dept Related,CHRG FOR REQ PURCHASES AS OF 3/7/05,2.0,PURCHASE,REQUEST
1097218800.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Supplies,Commission/Dept Related,"REIM, OFFICE SUPPLEIS, AAC",28.45,COMMISSION,ACADEMIC,AFFAIR,SUPPLEIS,OFFICE
1098169200.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Supplies,Commission/Dept Related,"REIM, WLC WK BADGES",64.21,WEEK,BADGE
1118818800.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,MAY PHONES,58.74,MAY,PHONE
1122361200.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,JUNEPHONES,67.8,JUNEPHONES
1095404400.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,AUGUST PHONES,53.23,AUGUST,PHONE
1098860400.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,SEPT PHONES,54.98,SEPT,PHONE
1102060800.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,OCT PHONES,69.78,OCTOBER,PHONE
1102924800.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,NOV PHONES,65.7,PHONE,NOVEMBER
1106121600.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,DEC PHONES,52.46,PHONE,DECEMBER
1106294400.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,DEC PHONES,52.46,PHONE,DECEMBER
1106294400.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,REVERSE DEC PHONES API,-52.46,REVERSE,PHONE,DECEMBER
1107763200.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,JAN PHONES,52.09,JANUARY,PHONE
1110873600.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,FEB PHONES,64.92,FEBRUARY,PHONE
1113462000.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,MAR PHONES,59.01,MARCH,PHONE
1116831600.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,APRIL PHONES,55.1,APRIL,PHONE
1122620400.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Telephones,Commission/Dept Related,JULY 2005 PHONES,55.0,PHONE,JULY
1113462000.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Graphics,Commission/Dept Related,FUNDS FOR ACCADEMIC AFFAIRS,250.0,ACCADEMIC,AFFAIR,FUND
1101715200.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Programming,Commission/Dept Related,TABLES/CHAIRS FOR RECRUIT FAIR 10/21/04,387.0,CHAIR,FAIR,TABLE,RECRUIT
1100851200.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Programming,Commission/Dept Related,PARKING 10/21/04 FOR PERFRMNC,21.0,PARK,PERFORMANCE
1108454400.0,Membership Fees,Academic Affairs Commission,Academic Affairs Commission (AAC),Programming,Commission/Dept Related,GENERAL REQ PURCHASES AS OF 2/14/05,1.0,PURCHASE,REQUEST,GENERAL
1100851200.0,Membership Fees,Facilities,Facilities Commission,Assistance,Commission/Dept Related,"11/30/04 PAYROLL CHRGS, INV#234524",25.0,CHRGS,PAYROLL,INVERT
1111651200.0,Membership Fees,Facilities,Facilities Commission,Assistance,Commission/Dept Related,"3/15/05 PAYROLL CHRGS, INV#225701",242.5,CHRGS,PAYROLL,INVERT
1116572400.0,Membership Fees,Facilities,Facilities Commission,Assistance,Commission/Dept Related,"5/31/05 PAYROLL CHRGS, INV#225720",242.5,CHRGS,PAYROLL,INVERT
1113202800.0,Membership Fees,Facilities,Facilities Commission,Supplies,Commission/Dept Related,"C-SAW RESOURCE FAIR PAYMNT, EVENT# 37124",35.78,PAYMNT,SAW,FAIR,EVENT,RESOURCE
1118818800.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,MAY PHONES,51.67,MAY,PHONE
1122361200.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,JUNEPHONES,67.88,JUNEPHONES
1095404400.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,AUGUST PHONES,51.57,AUGUST,PHONE
1098860400.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,SEPT PHONES,51.57,SEPT,PHONE
1102060800.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,OCT PHONES,51.57,OCTOBER,PHONE
1102924800.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,NOV PHONES,51.57,PHONE,NOVEMBER
1106121600.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,DEC PHONES,51.57,PHONE,DECEMBER
1106294400.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,DEC PHONES,51.57,PHONE,DECEMBER
1106294400.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,REVERSE DEC PHONES API,-51.57,REVERSE,PHONE,DECEMBER
1107763200.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,JAN PHONES,53.87,JANUARY,PHONE
1110873600.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,FEB PHONES,51.57,FEBRUARY,PHONE
1113462000.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,MAR PHONES,51.57,MARCH,PHONE
1116831600.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,APRIL PHONES,51.57,APRIL,PHONE
1122620400.0,Membership Fees,Facilities,Facilities Commission,Telephones,Commission/Dept Related,JULY 2005 PHONES,55.18,PHONE,JULY
1110268800.0,Membership Fees,Facilities,Facilities Commission,Graphics,Commission/Dept Related,"DB, 1/4 PG, 2/1-2/3, SAFTY AWARENESS",116.31,DB,SAFTY,AWARENESS
1110268800.0,Membership Fees,Facilities,Facilities Commission,Daily Bruin Advertising,Commission/Dept Related,"DB, 1/4 PG, 2/1-2/3, SAFTY AWARENESS",37.31,DB,SAFTY,AWARENESS
1110268800.0,Membership Fees,Facilities,Facilities Commission,Daily Bruin Advertising,Commission/Dept Related,"DB, 1/4 PG, 2/1-2/3, SAFTY AWARENESS",120.69,DB,SAFTY,AWARENESS
1113202800.0,Membership Fees,Facilities,Facilities Commission,Retreats and Conferences,Commission/Dept Related,"C-SAW RESOURCE FAIR PAYMNT, EVENT# 37124",75.0,PAYMNT,SAW,FAIR,EVENT,RESOURCE
1113202800.0,Membership Fees,Facilities,Facilities Commission,Programming,Commission/Dept Related,"C-SAW RESOURCE FAIR PAYMNT, EVENT# 37124",182.72,PAYMNT,SAW,FAIR,EVENT,RESOURCE
1107936000.0,Membership Fees,Facilities,Facilities Commission,Programming,Commission/Dept Related,"REIM, COPIES, CAMPUS SAFETY WK 1/31-2/3",38.28,WEEK,COPY,SAFETY,CAMPUS
1115967600.0,Membership Fees,Facilities,Facilities Commission,Programming,Commission/Dept Related,"HNR, ARTWORK DONE IN WNT QUARTER",60.0,QUARTER,ARTWORK
1116572400.0,Membership Fees,Financial Supports,Financial Supports,Assistance,Commission/Dept Related,"5/31/05 PAYROLL CHRGS, INV#225720",1000.0,CHRGS,PAYROLL,INVERT
1118818800.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,MAY PHONES,51.57,MAY,PHONE
1122361200.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,JUNEPHONES,66.79,JUNEPHONES
1095404400.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,AUGUST PHONES,54.47,AUGUST,PHONE
1098860400.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,SEPT PHONES,60.18,SEPT,PHONE
1102060800.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,OCT PHONES,53.54,OCTOBER,PHONE
1102924800.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,NOV PHONES,51.57,PHONE,NOVEMBER
1106121600.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,DEC PHONES,51.77,PHONE,DECEMBER
1106294400.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,DEC PHONES,51.77,PHONE,DECEMBER
1106294400.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,REVERSE DEC PHONES API,-51.77,REVERSE,PHONE,DECEMBER
1107763200.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,JAN PHONES,51.83,JANUARY,PHONE
1110873600.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,FEB PHONES,53.09,FEBRUARY,PHONE
1113462000.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,MAR PHONES,52.26,MARCH,PHONE
1116831600.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,APRIL PHONES,51.57,APRIL,PHONE
1122620400.0,Membership Fees,Financial Supports,Financial Supports,Telephones,Commission/Dept Related,JULY 2005 PHONES,55.0,PHONE,JULY
1121238000.0,Membership Fees,Financial Supports,Financial Supports,Graphics,Commission/Dept Related,"REIM PUBLICITY MATERIALS: POSTERS, PRINTING 2004-05",48.77,PRINT,MATERIAL,POSTER,PUBLICITY
1108368000.0,Membership Fees,Financial Supports,Financial Supports,Daily Bruin Advertising,Commission/Dept Related,"DB: 1/2 PG, BEN KAPLAN, 1/24/05",109.0,DB,KAPLAN,BEN
1095836400.0,Membership Fees,General Representatives 1,General Representative 1,Supplies,Commission/Dept Related,"REIM, SURGE PRTCTR FOR OFFICE",9.69,OFFICE,SURGE,PRTCTR
1117609200.0,Membership Fees,General Representatives 1,General Representative 1,Supplies,Commission/Dept Related,REIM ECP CAMPAIGN SUPPL,30.54,SUPPLY,CAMPAIGN
1117695600.0,Membership Fees,General Representatives 1,General Representative 1,Supplies,Commission/Dept Related,"REIM, GET TESTED WEEK, 1/23-1/28/05",109.77,WEEK,GET,TEST
1118818800.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,MAY PHONES,22.54,MAY,PHONE
1122361200.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,JUNEPHONES,38.2,JUNEPHONES
1095404400.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,AUGUST PHONES,35.93,AUGUST,PHONE
1098860400.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,SEPT PHONES,23.88,SEPT,PHONE
1102060800.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,OCT PHONES,23.13,OCTOBER,PHONE
1102924800.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,NOV PHONES,22.53,PHONE,NOVEMBER
1106121600.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,DEC PHONES,22.53,PHONE,DECEMBER
1106294400.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,DEC PHONES,22.53,PHONE,DECEMBER
1106294400.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,REVERSE DEC PHONES API,-22.53,REVERSE,PHONE,DECEMBER
1107763200.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,JAN PHONES,22.53,JANUARY,PHONE
1110873600.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,FEB PHONES,22.53,FEBRUARY,PHONE
1113462000.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,MAR PHONES,22.73,MARCH,PHONE
1116831600.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,APRIL PHONES,22.54,APRIL,PHONE
1122620400.0,Membership Fees,General Representatives 1,General Representative 1,Telephones,Commission/Dept Related,JULY 2005 PHONES,18.34,PHONE,JULY
1122620400.0,Membership Fees,General Representatives 1,General Representative 1,Graphics,Commission/Dept Related,"SG40670, FEDEX KINKO'S TESTED FLYERS",12.56,FEDEX,KINKO'S,TEST,FLYER
1098946800.0,Membership Fees,General Representatives 1,General Representative 1,Graphics,Commission/Dept Related,FUNDS FOR GEN REP #1,150.0,FUND,GENERAL,REPRESENTATIVE
1112684400.0,Membership Fees,General Representatives 1,General Representative 1,Graphics,Commission/Dept Related,"REIM, SENATE DOC COPIES",28.33,COPY,DOC,SENATE
1100073600.0,Membership Fees,General Representatives 1,General Representative 1,Daily Bruin Advertising,Commission/Dept Related,"DB: 1/4 PG, COMPREHENSIVE PROGRAMMING WRKSHP, 10/11/04",118.5,COMPREHENSIVE,DB,WORKSHOP,PROGRAM
1110268800.0,Membership Fees,General Representatives 1,General Representative 1,Daily Bruin Advertising,Commission/Dept Related,"DB, 1/4 PG, 2/1, TSUNAMI RELIEF",237.0,DB,TSUNAMI,RELIEF
1110268800.0,Membership Fees,General Representatives 1,General Representative 1,Daily Bruin Advertising,Commission/Dept Related,"DB, 1/4 PG, 2/3, 2/7, ECP CAMPAIGN",237.0,DB,CAMPAIGN
1110268800.0,Membership Fees,General Representatives 1,General Representative 1,Daily Bruin Advertising,Commission/Dept Related,"DB, 1/4 PG, 2/3, 2/7, ECP CAMPAIGN",237.0,DB,CAMPAIGN
1113289200.0,Membership Fees,General Representatives 1,General Representative 1,Daily Bruin Advertising,Commission/Dept Related,"XFR INV#228312, U79348, 3/15/05 SG40801",-147.0,TRANSFER,INVERT
1101888000.0,Membership Fees,General Representatives 1,General Representative 1,Retreats and Conferences,Commission/Dept Related,"TRNSPO FR GEN REP RTRT, 10/8-10",118.47,REPRESENTATIVE,TRNSPO,GENERAL,FR
1108108800.0,Membership Fees,General Representatives 1,General Representative 1,Retreats and Conferences,Commission/Dept Related,"REIM, COPIES FOR GEN REP RETREAT",7.76,COPY,GENERAL,REPRESENTATIVE,RETREAT
1108368000.0,Membership Fees,General Representatives 1,General Representative 1,Retreats and Conferences,Commission/Dept Related,"REIM, GEN REP STAFF RETREAT FACILITIES, 1/21-23",23.77,STAFF,FACILITY,GENERAL,REPRESENTATIVE,RETREAT
1106035200.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,EDUCATION MATERIAL ABOUT SAFE SEX,326.0,EDUCATION,MATERIAL,SEX,SAFE
1107331200.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,"FACILITY COSTS-BRUIN PLAZA, WORLDS AIDS DAY, 12/1/04",761.84,PLAZA,COST,WORLD,DAY,FACILITY,BRUIN,AID
1113202800.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,"GET TESTED WEEK, 1/25/05",539.98,WEEK,GET,TEST
1099382400.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,PROGRAMMING WORKSHOP 10/5/04,156.0,PROGRAM,WORKSHOP
1105603200.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,"SG45092, GEM CARS/FUEL WRL AIDS DAY",44.0,FUEL,GEM,DAY,AID,CAR
1106294400.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,CHRGE FOR PURCHASE OF REQS AS OF 1/21/05,2.0,PURCHASE,CHRGE
1108454400.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,GENERAL REQ PURCHASES AS OF 2/14/05,2.0,PURCHASE,REQUEST,GENERAL
1106294400.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,JE NUMBER S/B 806-02; INPUT ERROR,-2.0,INPUT,NUMBER,ERROR
1106294400.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,PURCHASE OF REQUISITIONS AS OF 1/24/05,2.0,PURCHASE,REQUISITION
1106121600.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,FUNDS FOR GEN REP COPY PRIVLGES,200.0,COPY,FUND,GENERAL,REPRESENTATIVE,PRIVLGES
1116313200.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,"REIM, OFFICE SUPPLIES, LASER TONER",85.69,LASER,OFFICE,SUPPLY,TONER
1117695600.0,Membership Fees,General Representatives 1,General Representative 1,Programming,Commission/Dept Related,"REIM, GET TESTED WEEK, 1/23-1/28/05",2.99,WEEK,GET,TEST
1095836400.0,Membership Fees,General Representatives 2,General Representative 2,Supplies,Commission/Dept Related,"REIM, OFFICE SUPPLIES",146.34,OFFICE,SUPPLY
1096527600.0,Membership Fees,General Representatives 2,General Representative 2,Supplies,Commission/Dept Related,"REIM, OFF SUP + BUSINESS CARDS",45.47,CARD,SUP,BUSINESS
1096527600.0,Membership Fees,General Representatives 2,General Representative 2,Supplies,Commission/Dept Related,"REIM, OFFICE SUPPLIES",43.62,OFFICE,SUPPLY
1096527600.0,Membership Fees,General Representatives 2,General Representative 2,Supplies,Commission/Dept Related,"REIM, OFFICE SUPPLIES",72.5,OFFICE,SUPPLY
